DeliveryID,OrderID,DeliveryPartnerName,PickupTime,DeliveryEndTime,DistanceTraveled
9111,5111,Arjun Nair,23:03.4,41:03.4,8.03
9112,5112,Rohit Sharma,47:03.4,10:03.4,9.93
9113,5113,Rohit Sharma,17:03.4,25:03.4,2.96
9114,5114,Rahul Jain,55:03.4,13:03.4,4.18
9115,5115,Rahul Jain,07:03.4,20:03.4,9.77
9116,5116,Sneha Patil,59:03.4,09:03.4,2.81
9117,5117,Rohit Sharma,09:03.4,32:03.4,6.77
9118,5118,Arjun Nair,38:03.4,56:03.4,6.57
9119,5119,Vikram Verma,17:03.4,35:03.4,5.1
9120,5120,Karan Mehta,04:03.4,14:03.4,2.32
9121,5121,Simran Kaur,18:03.4,36:03.4,6.52
9122,5122,Sneha Patil,48:03.4,06:03.4,7.69
9123,5123,Priya Das,08:03.4,16:03.4,9.32
9124,5124,Simran Kaur,17:03.4,40:03.4,3.29
9125,5125,Divya Rao,58:03.4,06:03.4,7.17
9126,5126,Rohit Sharma,59:03.4,09:03.4,5.74
9127,5127,Simran Kaur,24:03.4,32:03.4,4.74
9128,5128,Rahul Jain,50:03.4,58:03.4,4.58
9129,5129,Vikram Verma,43:03.4,51:03.4,8.79
9130,5130,Rohit Sharma,25:03.4,38:03.4,8.43
9131,5131,Simran Kaur,01:03.4,11:03.4,7.89
9132,5132,Arjun Nair,01:03.4,24:03.4,9.34
9133,5133,Rahul Jain,49:03.4,59:03.4,5.06
9134,5134,Simran Kaur,11:03.4,19:03.4,7.84
9135,5135,Karan Mehta,30:03.4,53:03.4,9.31
9136,5136,Amit Singh,03:03.4,11:03.4,2.5
9137,5137,Simran Kaur,57:03.4,20:03.4,9.63
9138,5138,Karan Mehta,24:03.4,32:03.4,5.1
9139,5139,Divya Rao,37:03.4,45:03.4,5.44
9140,5140,Arjun Nair,07:03.4,15:03.4,6.21
9141,5141,Vikram Verma,56:03.4,09:03.4,9.75
9142,5142,Amit Singh,26:03.4,34:03.4,1.77
9143,5143,Priya Das,00:03.4,13:03.4,6.47
9144,5144,Sneha Patil,43:03.4,51:03.4,9.05
9145,5145,Simran Kaur,37:03.4,50:03.4,2.25
9146,5146,Simran Kaur,45:03.4,55:03.4,3.71
9147,5147,Karan Mehta,05:03.4,13:03.4,7.75
9148,5148,Karan Mehta,50:03.4,13:03.4,7.36
9149,5149,Rohit Sharma,30:03.4,40:03.4,2.48
9150,5150,Rohit Sharma,52:03.4,10:03.4,9.93
9151,5151,Sneha Patil,51:03.4,09:03.4,3.14
9152,5152,Amit Singh,04:03.4,17:03.4,8.96
9153,5153,Rohit Sharma,49:03.4,02:03.4,9.17
9154,5154,Sneha Patil,24:03.4,37:03.4,8.53
9155,5155,Rahul Jain,45:03.4,08:03.4,2.05
9156,5156,Priya Das,18:03.4,36:03.4,2.32
9157,5157,Amit Singh,00:03.4,08:03.4,2.58
9158,5158,Priya Das,21:03.4,29:03.4,8.61
9159,5159,Vikram Verma,46:03.4,59:03.4,2.43
9160,5160,Simran Kaur,49:03.4,59:03.4,6.39
9161,5161,Arjun Nair,35:03.4,43:03.4,1.57
9162,5162,Vikram Verma,09:03.4,19:03.4,2.77
9163,5163,Vikram Verma,15:03.4,23:03.4,7.56
9164,5164,Amit Singh,39:03.4,52:03.4,7.53
9165,5165,Karan Mehta,12:03.4,30:03.4,3.5
9166,5166,Divya Rao,29:03.4,42:03.4,6.78
9167,5167,Amit Singh,18:03.4,26:03.4,8.88
9168,5168,Divya Rao,33:03.4,41:03.4,5.89
9169,5169,Arjun Nair,28:03.4,38:03.4,5.5
9170,5170,Karan Mehta,02:03.4,20:03.4,1.56
9171,5171,Arjun Nair,44:03.4,57:03.4,5.39
9172,5172,Amit Singh,35:03.4,48:03.4,9.3
9173,5173,Karan Mehta,45:03.4,58:03.4,5.14
9174,5174,Rahul Jain,35:03.4,45:03.4,8.77
9175,5175,Rahul Jain,28:03.4,38:03.4,8.31
9176,5176,Simran Kaur,07:03.4,17:03.4,6.63
9177,5177,Rohit Sharma,33:03.4,43:03.4,4.9
9178,5178,Amit Singh,34:03.4,42:03.4,7.07
9179,5179,Arjun Nair,13:03.4,36:03.4,4.35
9180,5180,Amit Singh,58:03.4,06:03.4,1.84
9181,5181,Amit Singh,19:03.4,37:03.4,8.02
9182,5182,Vikram Verma,14:03.4,22:03.4,5.65
9183,5183,Vikram Verma,13:03.4,23:03.4,2.98
9184,5184,Sneha Patil,27:03.4,35:03.4,6.64
9185,5185,Simran Kaur,01:03.4,14:03.4,9.75
9186,5186,Amit Singh,58:03.4,06:03.4,4.85
9187,5187,Rahul Jain,56:03.4,06:03.4,5.07
9188,5188,Simran Kaur,24:03.4,37:03.4,8.51
9189,5189,Sneha Patil,07:03.4,17:03.4,4.62
9190,5190,Sneha Patil,28:03.4,51:03.4,8.27
9191,5191,Karan Mehta,19:03.4,37:03.4,5.45
9192,5192,Rahul Jain,33:03.4,56:03.4,7.05
9193,5193,Arjun Nair,48:03.4,06:03.4,3.64
9194,5194,Simran Kaur,06:03.4,24:03.4,9.3
9195,5195,Divya Rao,28:03.4,41:03.4,5.74
9196,5196,Rahul Jain,38:03.4,51:03.4,3.42
9197,5197,Rohit Sharma,33:03.4,41:03.4,2.78
9198,5198,Simran Kaur,16:03.4,26:03.4,2.19
9199,5199,Priya Das,16:03.4,39:03.4,2.49
9200,5200,Arjun Nair,11:03.4,19:03.4,3.11
9201,5201,Karan Mehta,27:03.4,50:03.4,7.23
9202,5202,Rohit Sharma,01:03.4,09:03.4,8.5
9203,5203,Rahul Jain,36:03.4,54:03.4,1.61
9204,5204,Priya Das,53:03.4,16:03.4,5.53
9205,5205,Sneha Patil,40:03.4,48:03.4,5.68
9206,5206,Sneha Patil,07:03.4,25:03.4,7.46
9207,5207,Rohit Sharma,14:03.4,24:03.4,3.03
9208,5208,Arjun Nair,04:03.4,14:03.4,5.32
9209,5209,Rahul Jain,40:03.4,03:03.4,9.13
9210,5210,Arjun Nair,44:03.4,54:03.4,5.87
9211,5211,Arjun Nair,29:03.4,52:03.4,6.27
9212,5212,Rohit Sharma,51:03.4,01:03.4,7.15
9213,5213,Rahul Jain,43:03.4,51:03.4,6.23
9214,5214,Divya Rao,36:03.4,54:03.4,7.41
9215,5215,Rahul Jain,47:03.4,10:03.4,8.82
9216,5216,Divya Rao,37:03.4,55:03.4,8.55
9217,5217,Arjun Nair,50:03.4,08:03.4,6.82
9218,5218,Priya Das,56:03.4,14:03.4,5.05
9219,5219,Rahul Jain,51:03.4,09:03.4,8.78
9220,5220,Amit Singh,06:03.4,14:03.4,2.44
9221,5221,Arjun Nair,03:03.4,13:03.4,3.61
9222,5222,Vikram Verma,23:03.4,41:03.4,2.48
9223,5223,Divya Rao,21:03.4,34:03.4,9.15
9224,5224,Simran Kaur,59:03.4,09:03.4,5.95
9225,5225,Sneha Patil,18:03.4,31:03.4,7.59
9226,5226,Priya Das,41:03.4,51:03.4,9.86
9227,5227,Rohit Sharma,11:03.4,19:03.4,4.45
9228,5228,Sneha Patil,43:03.4,53:03.4,6.09
9229,5229,Karan Mehta,16:03.4,29:03.4,7.86
9230,5230,Priya Das,44:03.4,54:03.4,2.36
9231,5231,Karan Mehta,08:03.4,18:03.4,2.19
9232,5232,Simran Kaur,28:03.4,36:03.4,8.2
9233,5233,Rahul Jain,04:03.4,14:03.4,2.32
9234,5234,Simran Kaur,59:03.4,17:03.4,7.84
9235,5235,Simran Kaur,30:03.4,53:03.4,3.67
9236,5236,Sneha Patil,05:03.4,13:03.4,9.68
9237,5237,Vikram Verma,18:03.4,28:03.4,8.18
9238,5238,Amit Singh,06:03.4,16:03.4,8.63
9239,5239,Karan Mehta,51:03.4,59:03.4,8.02
9240,5240,Amit Singh,22:03.4,30:03.4,1.55
9241,5241,Rohit Sharma,24:03.4,37:03.4,5.59
9242,5242,Karan Mehta,19:03.4,37:03.4,4
9243,5243,Amit Singh,04:03.4,14:03.4,1.58
9244,5244,Sneha Patil,34:03.4,52:03.4,4.23
9245,5245,Vikram Verma,21:03.4,39:03.4,5.15
9246,5246,Rahul Jain,53:03.4,01:03.4,4.98
9247,5247,Karan Mehta,35:03.4,58:03.4,5.11
9248,5248,Rahul Jain,07:03.4,15:03.4,3.92
9249,5249,Sneha Patil,34:03.4,52:03.4,4.55
9250,5250,Simran Kaur,59:03.4,22:03.4,9.81
9251,5251,Simran Kaur,05:03.4,18:03.4,9.97
9252,5252,Rohit Sharma,37:03.4,47:03.4,6.68
9253,5253,Sneha Patil,30:03.4,48:03.4,4.62
9254,5254,Vikram Verma,05:03.4,15:03.4,2.87
9255,5255,Rahul Jain,38:03.4,01:03.4,3.06
9256,5256,Rohit Sharma,48:03.4,01:03.4,3.36
9257,5257,Simran Kaur,12:03.4,20:03.4,7.43
9258,5258,Priya Das,39:03.4,57:03.4,1.92
9259,5259,Arjun Nair,15:03.4,33:03.4,4.36
9260,5260,Arjun Nair,41:03.4,04:03.4,9.95
9261,5261,Karan Mehta,18:03.4,41:03.4,9.14
9262,5262,Arjun Nair,11:03.4,21:03.4,9.67
9263,5263,Rahul Jain,57:03.4,10:03.4,8.8
9264,5264,Karan Mehta,07:03.4,17:03.4,4.1
9265,5265,Rahul Jain,51:03.4,09:03.4,2.58
9266,5266,Vikram Verma,27:03.4,37:03.4,9.87
9267,5267,Simran Kaur,44:03.4,54:03.4,4.73
9268,5268,Vikram Verma,11:03.4,29:03.4,7.43
9269,5269,Rahul Jain,29:03.4,37:03.4,5.91
9270,5270,Arjun Nair,21:03.4,44:03.4,8.13
9271,5271,Divya Rao,28:03.4,41:03.4,1.58
9272,5272,Sneha Patil,15:03.4,28:03.4,1.93
9273,5273,Simran Kaur,38:03.4,46:03.4,3.18
9274,5274,Priya Das,49:03.4,59:03.4,6.12
9275,5275,Priya Das,06:03.4,16:03.4,4
9276,5276,Simran Kaur,42:03.4,00:03.4,5.72
9277,5277,Priya Das,28:03.4,41:03.4,5.7
9278,5278,Rahul Jain,52:03.4,15:03.4,3.49
9279,5279,Karan Mehta,23:03.4,31:03.4,5.24
9280,5280,Amit Singh,07:03.4,17:03.4,1.92
9281,5281,Divya Rao,10:03.4,33:03.4,6.25
9282,5282,Vikram Verma,49:03.4,07:03.4,7.25
9283,5283,Karan Mehta,42:03.4,52:03.4,5.28
9284,5284,Priya Das,51:03.4,04:03.4,7.84
9285,5285,Amit Singh,03:03.4,26:03.4,9.84
9286,5286,Karan Mehta,21:03.4,44:03.4,6.71
9287,5287,Rohit Sharma,25:03.4,35:03.4,3.42
9288,5288,Rahul Jain,43:03.4,06:03.4,7.18
9289,5289,Simran Kaur,26:03.4,44:03.4,8.46
9290,5290,Rahul Jain,18:03.4,31:03.4,6.6
9291,5291,Vikram Verma,31:03.4,41:03.4,7.34
9292,5292,Arjun Nair,20:03.4,33:03.4,2.03
9293,5293,Priya Das,39:03.4,49:03.4,2.68
9294,5294,Rahul Jain,19:03.4,32:03.4,9.7
9295,5295,Arjun Nair,33:03.4,46:03.4,9.96
9296,5296,Sneha Patil,21:03.4,31:03.4,7.92
9297,5297,Divya Rao,17:03.4,40:03.4,8.26
9298,5298,Karan Mehta,29:03.4,42:03.4,2.58
9299,5299,Simran Kaur,29:03.4,47:03.4,2.98
9300,5300,Simran Kaur,39:03.4,47:03.4,7.23
9301,5301,Arjun Nair,48:03.4,58:03.4,4.64
9302,5302,Sneha Patil,09:03.4,27:03.4,2.22
9303,5303,Karan Mehta,02:03.4,12:03.4,9.05
9304,5304,Simran Kaur,22:03.4,40:03.4,6.87
9305,5305,Karan Mehta,58:03.4,06:03.4,4.92
9306,5306,Sneha Patil,30:03.4,40:03.4,9.96
9307,5307,Divya Rao,33:03.4,46:03.4,1.96
9308,5308,Amit Singh,19:03.4,29:03.4,3.81
9309,5309,Rohit Sharma,48:03.4,56:03.4,4.02
9310,5310,Sneha Patil,05:03.4,18:03.4,5.04
9311,5311,Karan Mehta,25:03.4,48:03.4,9.3
9312,5312,Arjun Nair,16:03.4,29:03.4,7.14
9313,5313,Sneha Patil,26:03.4,39:03.4,3.81
9314,5314,Vikram Verma,43:03.4,51:03.4,7.21
9315,5315,Rahul Jain,36:03.4,44:03.4,7.48
9316,5316,Rahul Jain,34:03.4,57:03.4,6.06
9317,5317,Arjun Nair,50:03.4,03:03.4,4.54
9318,5318,Vikram Verma,32:03.4,50:03.4,4.85
9319,5319,Rohit Sharma,11:03.4,21:03.4,5.51
9320,5320,Vikram Verma,29:03.4,37:03.4,2.91
9321,5321,Simran Kaur,56:03.4,19:03.4,7.7
9322,5322,Karan Mehta,48:03.4,11:03.4,9.02
9323,5323,Rohit Sharma,15:03.4,23:03.4,8.5
9324,5324,Divya Rao,18:03.4,31:03.4,5.43
9325,5325,Sneha Patil,18:03.4,36:03.4,5.3
9326,5326,Sneha Patil,46:03.4,09:03.4,6.14
9327,5327,Divya Rao,02:03.4,15:03.4,1.93
9328,5328,Rahul Jain,30:03.4,40:03.4,6.94
9329,5329,Simran Kaur,29:03.4,37:03.4,8.02
9330,5330,Simran Kaur,51:03.4,04:03.4,5.32
9331,5331,Arjun Nair,51:03.4,04:03.4,7.58
9332,5332,Divya Rao,57:03.4,15:03.4,8.81
9333,5333,Priya Das,18:03.4,31:03.4,6.86
9334,5334,Karan Mehta,36:03.4,54:03.4,7.79
9335,5335,Rahul Jain,06:03.4,29:03.4,1.89
9336,5336,Karan Mehta,55:03.4,18:03.4,4.14
9337,5337,Priya Das,22:03.4,40:03.4,9.63
9338,5338,Vikram Verma,15:03.4,28:03.4,3.59
9339,5339,Rahul Jain,09:03.4,32:03.4,5.15
9340,5340,Rahul Jain,02:03.4,10:03.4,6.87
9341,5341,Vikram Verma,50:03.4,03:03.4,7.82
9342,5342,Amit Singh,23:03.4,41:03.4,6.52
9343,5343,Karan Mehta,08:03.4,26:03.4,5
9344,5344,Amit Singh,20:03.4,43:03.4,1.79
9345,5345,Divya Rao,14:03.4,22:03.4,4.56
9346,5346,Priya Das,43:03.4,53:03.4,7.52
9347,5347,Divya Rao,01:03.4,24:03.4,6.69
9348,5348,Rohit Sharma,45:03.4,03:03.4,9.47
9349,5349,Sneha Patil,29:03.4,42:03.4,8.94
9350,5350,Rahul Jain,07:03.4,20:03.4,5.19
9351,5351,Vikram Verma,12:03.4,30:03.4,4.74
9352,5352,Rohit Sharma,30:03.4,40:03.4,4.84
9353,5353,Simran Kaur,40:03.4,58:03.4,6.64
9354,5354,Amit Singh,40:03.4,50:03.4,4.62
9355,5355,Amit Singh,07:03.4,25:03.4,2.05
9356,5356,Divya Rao,30:03.4,48:03.4,3.36
9357,5357,Rohit Sharma,21:03.4,29:03.4,2.16
9358,5358,Priya Das,06:03.4,16:03.4,3.07
9359,5359,Arjun Nair,58:03.4,11:03.4,4.11
9360,5360,Amit Singh,45:03.4,55:03.4,4.15
9361,5361,Simran Kaur,27:03.4,40:03.4,7.75
9362,5362,Priya Das,45:03.4,08:03.4,5.34
9363,5363,Arjun Nair,18:03.4,41:03.4,1.86
9364,5364,Karan Mehta,12:03.4,20:03.4,2.43
9365,5365,Vikram Verma,48:03.4,58:03.4,5.93
9366,5366,Arjun Nair,27:03.4,40:03.4,4.97
9367,5367,Simran Kaur,52:03.4,15:03.4,6.32
9368,5368,Rahul Jain,19:03.4,27:03.4,8.79
9369,5369,Sneha Patil,03:03.4,26:03.4,8.16
9370,5370,Priya Das,24:03.4,37:03.4,6.06
9371,5371,Rohit Sharma,37:03.4,55:03.4,2.16
9372,5372,Karan Mehta,10:03.4,28:03.4,9.67
9373,5373,Vikram Verma,56:03.4,06:03.4,6.65
9374,5374,Rahul Jain,29:03.4,37:03.4,8.88
9375,5375,Arjun Nair,56:03.4,06:03.4,1.58
9376,5376,Priya Das,04:03.4,14:03.4,2.31
9377,5377,Vikram Verma,41:03.4,54:03.4,4.3
9378,5378,Amit Singh,33:03.4,43:03.4,9.59
9379,5379,Rohit Sharma,36:03.4,46:03.4,8.79
9380,5380,Arjun Nair,06:03.4,16:03.4,3.51
9381,5381,Simran Kaur,09:03.4,17:03.4,9.1
9382,5382,Karan Mehta,07:03.4,30:03.4,6.6
9383,5383,Simran Kaur,24:03.4,47:03.4,4.06
9384,5384,Sneha Patil,44:03.4,02:03.4,8.54
9385,5385,Arjun Nair,13:03.4,36:03.4,6.05
9386,5386,Sneha Patil,36:03.4,44:03.4,3.48
9387,5387,Simran Kaur,48:03.4,11:03.4,6.8
9388,5388,Amit Singh,59:03.4,09:03.4,4.89
9389,5389,Vikram Verma,23:03.4,33:03.4,9.75
9390,5390,Amit Singh,52:03.4,10:03.4,4.54
9391,5391,Rohit Sharma,30:03.4,48:03.4,5.38
9392,5392,Divya Rao,46:03.4,04:03.4,7.58
9393,5393,Rahul Jain,46:03.4,56:03.4,9.77
9394,5394,Karan Mehta,17:03.4,27:03.4,8.45
9395,5395,Rahul Jain,54:03.4,17:03.4,2.04
9396,5396,Divya Rao,13:03.4,26:03.4,1.8
9397,5397,Sneha Patil,20:03.4,38:03.4,2.72
9398,5398,Arjun Nair,57:03.4,05:03.4,3.41
9399,5399,Rohit Sharma,08:03.4,18:03.4,8.43
9400,5400,Divya Rao,59:03.4,22:03.4,5.74
9401,5401,Simran Kaur,47:03.4,05:03.4,5.39
9402,5402,Arjun Nair,13:03.4,26:03.4,7.89
9403,5403,Priya Das,25:03.4,38:03.4,7.54
9404,5404,Rahul Jain,04:03.4,17:03.4,8.15
9405,5405,Rohit Sharma,40:03.4,48:03.4,2.73
9406,5406,Rahul Jain,00:03.4,23:03.4,5.41
9407,5407,Rahul Jain,24:03.4,47:03.4,8.41
9408,5408,Karan Mehta,59:03.4,22:03.4,7.27
9409,5409,Simran Kaur,39:03.4,57:03.4,4.27
9410,5410,Priya Das,03:03.4,11:03.4,7.9
9411,5411,Simran Kaur,07:03.4,17:03.4,9.62
9412,5412,Vikram Verma,53:03.4,11:03.4,9.64
9413,5413,Simran Kaur,28:03.4,38:03.4,7.08
9414,5414,Arjun Nair,44:03.4,54:03.4,9.87
9415,5415,Sneha Patil,15:03.4,38:03.4,3.61
9416,5416,Rahul Jain,18:03.4,41:03.4,1.73
9417,5417,Priya Das,17:03.4,30:03.4,4.19
9418,5418,Sneha Patil,10:03.4,28:03.4,6.25
9419,5419,Simran Kaur,23:03.4,31:03.4,9.04
9420,5420,Simran Kaur,14:03.4,24:03.4,8.97
9421,5421,Rohit Sharma,30:03.4,53:03.4,7.05
9422,5422,Rahul Jain,27:03.4,40:03.4,2.85
9423,5423,Vikram Verma,58:03.4,06:03.4,5.4
9424,5424,Sneha Patil,04:03.4,22:03.4,3.01
9425,5425,Karan Mehta,11:03.4,21:03.4,5.85
9426,5426,Karan Mehta,57:03.4,07:03.4,3.47
9427,5427,Vikram Verma,53:03.4,06:03.4,3.12
9428,5428,Priya Das,18:03.4,31:03.4,1.97
9429,5429,Amit Singh,34:03.4,57:03.4,5.2
9430,5430,Rohit Sharma,26:03.4,49:03.4,2.76
9431,5431,Vikram Verma,24:03.4,34:03.4,6.38
9432,5432,Rahul Jain,28:03.4,51:03.4,6.63
9433,5433,Arjun Nair,16:03.4,34:03.4,4.46
9434,5434,Rohit Sharma,30:03.4,43:03.4,2.65
9435,5435,Arjun Nair,48:03.4,11:03.4,8.14
9436,5436,Simran Kaur,46:03.4,56:03.4,1.54
9437,5437,Vikram Verma,15:03.4,28:03.4,6.84
9438,5438,Simran Kaur,39:03.4,47:03.4,6.2
9439,5439,Arjun Nair,35:03.4,43:03.4,8.16
9440,5440,Vikram Verma,45:03.4,03:03.4,7.9
9441,5441,Divya Rao,27:03.4,45:03.4,9.9
9442,5442,Simran Kaur,18:03.4,28:03.4,2.27
9443,5443,Rohit Sharma,09:03.4,19:03.4,2.05
9444,5444,Sneha Patil,50:03.4,13:03.4,5.68
9445,5445,Arjun Nair,45:03.4,08:03.4,9.94
9446,5446,Divya Rao,40:03.4,48:03.4,8.15
9447,5447,Divya Rao,52:03.4,10:03.4,6.69
9448,5448,Vikram Verma,34:03.4,57:03.4,1.67
9449,5449,Rohit Sharma,02:03.4,20:03.4,9.48
9450,5450,Simran Kaur,54:03.4,04:03.4,7.95
9451,5451,Arjun Nair,54:03.4,12:03.4,3.2
9452,5452,Simran Kaur,59:03.4,09:03.4,6.22
9453,5453,Karan Mehta,27:03.4,45:03.4,7.82
9454,5454,Simran Kaur,48:03.4,01:03.4,6.89
9455,5455,Priya Das,33:03.4,43:03.4,8.06
9456,5456,Divya Rao,09:03.4,19:03.4,3.75
9457,5457,Sneha Patil,47:03.4,55:03.4,4.08
9458,5458,Amit Singh,34:03.4,42:03.4,5.82
9459,5459,Vikram Verma,38:03.4,01:03.4,4.92
9460,5460,Rahul Jain,38:03.4,01:03.4,3.23
9461,5461,Rahul Jain,59:03.4,22:03.4,2.47
9462,5462,Rahul Jain,53:03.4,01:03.4,4.45
9463,5463,Divya Rao,17:03.4,40:03.4,9.1
9464,5464,Amit Singh,35:03.4,43:03.4,8.99
9465,5465,Arjun Nair,47:03.4,55:03.4,8.55
9466,5466,Priya Das,37:03.4,45:03.4,8.79
9467,5467,Simran Kaur,11:03.4,19:03.4,9.02
9468,5468,Sneha Patil,54:03.4,17:03.4,7.32
9469,5469,Rahul Jain,00:03.4,18:03.4,5.67
9470,5470,Rohit Sharma,27:03.4,40:03.4,9.88
9471,5471,Rohit Sharma,58:03.4,06:03.4,6.21
9472,5472,Vikram Verma,31:03.4,49:03.4,2.42
9473,5473,Divya Rao,42:03.4,05:03.4,4.68
9474,5474,Simran Kaur,06:03.4,19:03.4,9.26
9475,5475,Vikram Verma,39:03.4,47:03.4,5.88
9476,5476,Amit Singh,59:03.4,22:03.4,7.86
9477,5477,Karan Mehta,14:03.4,27:03.4,4.86
9478,5478,Vikram Verma,31:03.4,39:03.4,7.07
9479,5479,Divya Rao,33:03.4,46:03.4,2.28
9480,5480,Divya Rao,06:03.4,14:03.4,7.77
9481,5481,Simran Kaur,23:03.4,31:03.4,9.41
9482,5482,Priya Das,33:03.4,51:03.4,8.18
9483,5483,Amit Singh,58:03.4,06:03.4,6.47
9484,5484,Karan Mehta,23:03.4,33:03.4,6.81
9485,5485,Karan Mehta,06:03.4,19:03.4,7.74
9486,5486,Simran Kaur,50:03.4,08:03.4,5.12
9487,5487,Karan Mehta,58:03.4,11:03.4,6.67
9488,5488,Arjun Nair,13:03.4,21:03.4,7.54
9489,5489,Amit Singh,52:03.4,00:03.4,6.9
9490,5490,Rohit Sharma,18:03.4,31:03.4,8.72
9491,5491,Amit Singh,22:03.4,40:03.4,7.2
9492,5492,Karan Mehta,15:03.4,33:03.4,4.64
9493,5493,Amit Singh,17:03.4,30:03.4,2.55
9494,5494,Amit Singh,17:03.4,27:03.4,5.04
9495,5495,Simran Kaur,34:03.4,52:03.4,8.96
9496,5496,Simran Kaur,25:03.4,48:03.4,1.85
9497,5497,Sneha Patil,30:03.4,38:03.4,5.53
9498,5498,Divya Rao,48:03.4,06:03.4,5.51
9499,5499,Sneha Patil,28:03.4,51:03.4,1.67
9500,5500,Simran Kaur,03:03.4,16:03.4,1.91
9501,5501,Divya Rao,13:03.4,26:03.4,5.57
9502,5502,Karan Mehta,39:03.4,02:03.4,4.2
9503,5503,Divya Rao,43:03.4,51:03.4,1.98
9504,5504,Divya Rao,29:03.4,39:03.4,9.22
9505,5505,Priya Das,40:03.4,48:03.4,5.49
9506,5506,Rahul Jain,20:03.4,43:03.4,4.82
9507,5507,Vikram Verma,50:03.4,00:03.4,9.68
9508,5508,Arjun Nair,59:03.4,17:03.4,4.76
9509,5509,Amit Singh,36:03.4,44:03.4,2.74
9510,5510,Rohit Sharma,53:03.4,06:03.4,4.6
9511,5511,Vikram Verma,42:03.4,52:03.4,5.78
9512,5512,Amit Singh,30:03.4,48:03.4,4.07
9513,5513,Simran Kaur,58:03.4,08:03.4,8.07
9514,5514,Simran Kaur,14:03.4,22:03.4,9.7
9515,5515,Arjun Nair,44:03.4,07:03.4,7.49
9516,5516,Rahul Jain,52:03.4,10:03.4,6.71
9517,5517,Rahul Jain,16:03.4,39:03.4,5.66
9518,5518,Vikram Verma,36:03.4,49:03.4,8.59
9519,5519,Karan Mehta,33:03.4,56:03.4,9.57
9520,5520,Sneha Patil,52:03.4,02:03.4,8.27
9521,5521,Rohit Sharma,33:03.4,43:03.4,4.09
9522,5522,Sneha Patil,06:03.4,16:03.4,4.11
9523,5523,Sneha Patil,08:03.4,16:03.4,7.43
9524,5524,Priya Das,48:03.4,58:03.4,6.44
9525,5525,Amit Singh,21:03.4,31:03.4,8.52
9526,5526,Rahul Jain,58:03.4,21:03.4,5.36
9527,5527,Arjun Nair,57:03.4,15:03.4,6.47
9528,5528,Rohit Sharma,08:03.4,31:03.4,7.67
9529,5529,Sneha Patil,29:03.4,39:03.4,4.18
9530,5530,Karan Mehta,19:03.4,27:03.4,9.66
9531,5531,Arjun Nair,47:03.4,00:03.4,5.64
9532,5532,Vikram Verma,35:03.4,43:03.4,8.64
9533,5533,Vikram Verma,58:03.4,11:03.4,6.36
9534,5534,Priya Das,26:03.4,34:03.4,8.42
9535,5535,Rohit Sharma,37:03.4,47:03.4,4.85
9536,5536,Rahul Jain,27:03.4,45:03.4,3.58
9537,5537,Rahul Jain,21:03.4,29:03.4,1.84
9538,5538,Amit Singh,35:03.4,48:03.4,2.68
9539,5539,Sneha Patil,53:03.4,11:03.4,5.26
9540,5540,Rahul Jain,01:03.4,14:03.4,6.52
9541,5541,Amit Singh,48:03.4,01:03.4,9.98
9542,5542,Vikram Verma,02:03.4,20:03.4,8.08
9543,5543,Priya Das,59:03.4,07:03.4,2.18
9544,5544,Karan Mehta,46:03.4,59:03.4,8.66
9545,5545,Vikram Verma,29:03.4,52:03.4,6.07
9546,5546,Arjun Nair,44:03.4,57:03.4,6.09
9547,5547,Karan Mehta,58:03.4,11:03.4,5.67
9548,5548,Vikram Verma,01:03.4,19:03.4,5.97
9549,5549,Simran Kaur,18:03.4,31:03.4,5.21
9550,5550,Karan Mehta,28:03.4,38:03.4,6.96
9551,5551,Arjun Nair,59:03.4,09:03.4,7.29
9552,5552,Arjun Nair,56:03.4,06:03.4,6.2
9553,5553,Amit Singh,53:03.4,03:03.4,7.42
9554,5554,Vikram Verma,00:03.4,13:03.4,7.22
9555,5555,Divya Rao,27:03.4,45:03.4,4.6
9556,5556,Rohit Sharma,11:03.4,29:03.4,4.1
9557,5557,Vikram Verma,52:03.4,10:03.4,8.28
9558,5558,Divya Rao,25:03.4,43:03.4,3.25
9559,5559,Rohit Sharma,06:03.4,29:03.4,9.25
9560,5560,Sneha Patil,56:03.4,19:03.4,2.97
9561,5561,Arjun Nair,38:03.4,56:03.4,8.93
9562,5562,Amit Singh,23:03.4,46:03.4,5.7
9563,5563,Sneha Patil,30:03.4,53:03.4,5.79
9564,5564,Rahul Jain,04:03.4,14:03.4,4.37
9565,5565,Amit Singh,11:03.4,19:03.4,4.78
9566,5566,Divya Rao,19:03.4,32:03.4,3.24
9567,5567,Rahul Jain,25:03.4,43:03.4,4.31
9568,5568,Rahul Jain,03:03.4,13:03.4,3.96
9569,5569,Arjun Nair,35:03.4,48:03.4,7.22
9570,5570,Rahul Jain,24:03.4,37:03.4,3.67
9571,5571,Simran Kaur,49:03.4,07:03.4,9.19
9572,5572,Rahul Jain,03:03.4,16:03.4,4.68
9573,5573,Amit Singh,27:03.4,40:03.4,5.85
9574,5574,Simran Kaur,34:03.4,47:03.4,5.91
9575,5575,Simran Kaur,50:03.4,03:03.4,9.28
9576,5576,Simran Kaur,58:03.4,06:03.4,3.97
9577,5577,Divya Rao,07:03.4,17:03.4,5.46
9578,5578,Amit Singh,54:03.4,02:03.4,5.35
